ssp,CODE,gs_tmax_mean_diff,gs_tmin_mean_diff,gs_tmean_mean_diff,gs_hum_mean_diff,gs_vpd_mean_diff,gs_prep_total,ngs_tmax_mean_diff,ngs_tmin_mean_diff,ngs_tmean_mean_diff,ngs_hum_mean_diff,ngs_vpd_mean_diff,ngs_prep_total
SSP245,150304,2.241635343763564,2.3939755236307785,2.3178054241604276,0.7795318993462457,0.22686791170967952,14.529232501983643,1.9882943080613666,2.3158877234461124,2.1520910249321403,1.1063365158038845,0.08875401458566007,7.458543656600845
SSP245,610826,2.039580668372077,2.1847466456954536,2.112163646697998,0.7870272969426335,0.11894301699947661,41.50774616164129,1.9774451644495223,2.2523295361458002,2.114887350080419,0.936302032494232,0.07111252449620817,34.358082271911
SSP245,150826,2.2928966439736853,2.4528167269423196,2.3728566668742412,0.7151846679481302,0.25844443906320114,13.202104494378373,1.9997695856221631,2.3117180530354084,2.1557438234530504,0.9485773168845979,0.0944261651787373,3.3316668997946595
SSP245,140421,1.8600576005823473,2.063765615575454,1.96191159102496,0.8086418528837317,0.09149912531235632,89.79272298953113,1.9741361469124945,2.1801503053781084,2.0771432374784764,0.9630198270366166,0.06930657674953762,23.61562784279094
SSP245,141126,2.0056327668281453,2.163416215974991,2.0845244888932735,0.7604428725569216,0.11446053088854431,54.33707274149542,1.9733509346711484,2.2473028748558397,2.110326901727868,0.9066633523062769,0.07321463442332214,28.21381785485842
SSP245,150822,2.2817256537480137,2.4589119497982432,2.3703187983498637,0.7397073417777444,0.24241355758282668,14.187897461563791,1.9977690952329317,2.3324869867079014,2.1651280406954085,0.9641624146100795,0.0907261422141715,3.0258053215828675
SSP245,410327,1.9245976220369339,2.1091093531847,2.0168534885644913,0.016607080221176147,0.1649770288541913,62.76044272258878,2.001329362585646,2.1660082230413975,2.0836687970334564,0.595760236822718,0.09245363105266233,27.264555140864104
SSP245,610425,2.0292664562926004,1.9930213058724697,2.011143865585327,-0.24798906365219422,0.20487994631942438,20.3590106010437,2.0390296018681244,2.3155124362440387,2.177271023140243,0.44847208642778746,0.11242340388136773,20.745208999940324
SSP245,140525,1.8679207550946402,2.0788712700338925,1.9733960167379943,0.5688143007166245,0.11290554513370284,83.82171804343952,1.9729313648413356,2.1758287456462173,2.074380050829803,0.8791473501799949,0.0746973471464632,26.457582921841563
SSP245,620522,2.0648106847490584,1.9890151624168668,2.0269129290467216,-0.17152458213624497,0.12997521853872704,17.61522497087717,2.0301805535073125,2.306171522827978,2.1681760380489634,0.5874119473066303,0.07820202675332093,13.329453132674093
SSP245,140723,1.8413324065097543,2.0732215875359468,1.9572769938624184,1.0910268034824104,0.035029036605080874,72.80095141086467,1.9585633116040833,2.1960004914178475,2.077281902566398,1.068628926816898,0.03985018516610936,19.557922709473342
SSP245,411281,1.9249350509643552,2.106484697977702,2.0157099634806315,0.12721979777018227,0.16741509024302162,60.046261946360275,1.9898546703293774,2.174579756058763,2.082217186813038,0.6841508738727491,0.09356535969103681,25.899481793244682
SSP245,150103,2.203154003567166,2.270661237292819,2.236907644059923,0.7709996473524307,0.1673388323254055,33.9814583990309,1.9974743098144212,2.2047383724791274,2.101106344471883,0.8642561968816156,0.06301557893554365,15.073027975029413
