Year,CODE,True_Value_Log,Fitted_Value_Log,Residual_Log,True_Value_Original,Fitted_Value_Original,Residual_Original,Standardized_Residual,Absolute_Error_Log,Absolute_Error_Original,Squared_Error_Log,Squared_Error_Original,Leverage,Cooks_Distance,Relative_Error_Original,Percentage_Error_Original
1992,140121,8.555528963316794,8.562422539633085,-0.006893576316290506,5195.400341000005,5231.338960230559,-35.93861923055374,-0.02486338957225168,0.006893576316290506,35.93861923055374,4.752139442852139e-05,1291.5843521987272,0.023564436000360546,3.2302711777397453e-07,-0.006917391706456314,-0.6917391706456314
1993,140121,8.720270049346286,8.451362118975423,0.26890793037086347,6125.833141999998,4681.445079756563,1444.3880622434344,0.9698830222679659,0.26890793037086347,1444.3880622434344,0.07231147501634115,2086256.8743513434,0.02476068301081587,0.0005177586610435351,0.23578638672679586,23.578638672679585
1994,140121,8.85491530718441,8.74791991563195,0.1069953915524593,7008.754623999998,6297.574987330604,711.1796366693943,0.38590536762722244,0.1069953915524593,711.1796366693943,0.011448013813464077,505776.4756132117,0.023826129350808533,7.87243743293431e-05,0.10147018619172514,10.147018619172513
1995,140121,8.690420765174878,8.667874241233859,0.022546523941018748,5945.683453,5813.128896173508,132.55455682649153,0.08131962025587657,0.022546523941018748,132.55455682649153,0.0005083457418229315,17570.710535467573,0.023455502205104978,3.438743530632387e-06,0.022294250589410168,2.229425058941017
1996,140121,8.847853846751018,8.699974723868918,0.1478791228821006,6959.436912999998,6002.760488782506,956.6764242174913,0.5333626659259283,0.1478791228821006,956.6764242174913,0.021868234984379405,915229.7806535654,0.025710354071080445,0.0001629016751230241,0.13746463056952948,13.746463056952948
1997,140121,8.651434830131281,8.602807913016163,0.04862691711511857,5718.345705000001,5446.932651706523,271.4130532934778,0.1753850147526002,0.04862691711511857,271.4130532934778,0.0023645770681206117,73665.04549808822,0.027273532501599175,1.8745340536045503e-05,0.04746356154301059,4.746356154301059
1998,140121,8.42005793845863,8.672085936268912,-0.2520279978102824,4537.166323999999,5837.663652472076,-1300.4973284720772,-0.9090013666583413,0.2520279978102824,1300.4973284720772,0.06351811168025971,1691293.30136301,0.023568443314237176,0.00043184192064573806,-0.28663205966087424,-28.663205966087425
1999,140121,8.7589857885151,8.746463515638458,0.012522272876640983,6367.650158000001,6288.409874814956,79.24028318504497,0.045164677168541674,0.012522272876640983,79.24028318504497,0.00015680731799705845,6279.022479246121,0.024997156861227204,1.1340314868756063e-06,0.012444195459684825,1.2444195459684826
2000,140121,8.90645649505337,8.730549989547676,0.17590650550569364,7379.465540999995,6189.131132734859,1190.3344082651356,0.6344503598728541,0.17590650550569364,1190.3344082651356,0.03094309867922463,1416896.0034999105,0.02372465757989915,0.00021183564974080527,0.16130360683327113,16.130360683327112
2001,140121,8.583602268098437,8.630576700812027,-0.04697443271358992,5343.318966,5600.307023313262,-256.9880573132623,-0.16942492066614132,0.04697443271358992,256.9880573132623,0.002206597328763587,66042.86160164459,0.02620053095146791,1.6767721370063012e-05,-0.04809521178662541,-4.809521178662541
2002,140121,8.788520778860436,8.715948409132617,0.07257236972781911,6558.523490000002,6099.416617622496,459.1068723775061,0.261750217584479,0.07257236972781911,459.1068723775061,0.005266748847911275,210779.12026425565,0.02361907016402248,3.588779400925633e-05,0.0700015595091672,7.00015595091672
2003,140121,8.694572085519583,8.606727197802316,0.08784488771726728,5970.417192999998,5468.3226212901745,502.09457170982387,0.3168343346085444,0.08784488771726728,502.09457170982387,0.007716724298059296,252098.95894047146,0.024494618879248725,5.462912782078955e-05,0.08409706649955777,8.409706649955776
2004,140121,8.703238331561066,8.684269737669137,0.01896859389192862,6022.383147000004,5909.223638157253,113.15950884275117,0.06841492977430903,0.01896859389192862,113.15950884275117,0.00035980755423691176,12805.074441532679,0.023663653118065408,2.456592308798507e-06,0.018789822248210918,1.878982224821092
2005,140121,8.67266036953635,8.716762809368307,-0.044102439831956275,5841.017964,6104.386007214825,-263.3680432148258,-0.15906636734222368,0.044102439831956275,263.3680432148258,0.0019450251991313234,69362.72618680634,0.023893477196707574,1.3414982000526336e-05,-0.04508940818844326,-4.508940818844326
2006,140121,8.750503499112416,8.793003500197521,-0.042500001085105765,6313.866333999998,6587.989517841475,-274.12318384147784,-0.15328677529876394,0.042500001085105765,274.12318384147784,0.0018062500922339912,75143.51991938865,0.023934034384195578,1.2480023083936845e-05,-0.04341605750589492,-4.341605750589491
2007,140121,8.781671671661352,8.721513374818564,0.06015829684278806,6513.756939999996,6133.454283182079,380.3026568179166,0.216975790471885,0.06015829684278806,380.3026568179166,0.003619020679025004,144630.11078276605,0.024095223402927555,2.518181735611176e-05,0.058384532969373716,5.838453296937372
2008,140121,8.794653196148232,8.606183628876469,0.18846956727176334,6598.866667000001,5465.351018745302,1133.515648254699,0.6797621522688996,0.18846956727176334,1133.515648254699,0.03552077778760573,1284857.7248382706,0.024197691617237553,0.0002482633762203863,0.17177429177698808,17.17742917769881
