Year,CODE,True_Value_Log,Fitted_Value_Log,Residual_Log,True_Value_Original,Fitted_Value_Original,Residual_Original,Standardized_Residual,Absolute_Error_Log,Absolute_Error_Original,Squared_Error_Log,Squared_Error_Original,Leverage,Cooks_Distance,Relative_Error_Original,Percentage_Error_Original
2014,610629,9.1116559377229,9.156842793288943,-0.04518685556604396,9060.285745000007,9479.082361833323,-418.7966168333169,-0.1370053479105616,0.04518685556604396,418.7966168333169,0.002041851915946518,175390.60627103204,0.0326210441588892,2.5919433922570563e-06,-0.04622333429874805,-4.622333429874805
2015,610629,9.108560382023297,9.110053297391513,-0.0014929153682157192,9032.282490999993,9045.776994910635,-13.49450391064238,-0.004526479810582795,0.0014929153682157192,13.49450391064238,2.2287962966546767e-06,182.10163579434246,0.03287407122898654,2.8526894689369847e-09,-0.0014940303211385011,-0.14940303211385011
2016,610629,9.170579092511256,9.027439813512247,0.14313927899900847,9610.188266999998,8328.50971599283,1281.6785510071677,0.4339944984723131,0.14313927899900847,1281.6785510071677,0.020488853192355987,1642699.908111833,0.03753683344729159,3.0234565472829618e-05,0.13336664333707876,13.336664333707876
2017,610629,9.141940023841165,9.024828836586702,0.1171111872544639,9338.86519,8306.792533169342,1032.0726568306582,0.35507801445856296,0.1171111872544639,1032.0726568306582,0.013715030180150108,1065173.9689774935,0.036125175534313284,1.9420577628105958e-05,0.11051371187323651,11.051371187323651
2018,610629,9.112177157496193,9.100720369968542,0.011456787527651002,9065.009375999993,8961.746151561623,103.26322443836943,0.03473667599793619,0.011456787527651002,103.26322443836943,0.00013125798045373957,10663.293521409058,0.03274662789870603,1.6730483090921577e-07,0.011391408453670586,1.1391408453670586
2019,610629,9.105382618532099,9.078902483525864,0.026480135006234917,9003.62559,8768.33734948578,235.28824051421907,0.08028706719690597,0.026480135006234917,235.28824051421907,0.0007011975499484279,55360.556124277,0.03281913176097406,8.958777829251771e-07,0.026132610486995948,2.6132610486995946
2020,610629,9.136035373198606,9.018099380845763,0.11793599235284269,9283.884933000003,8251.080008201365,1032.8049247986382,0.35757880164647937,0.11793599235284269,1032.8049247986382,0.013908898292249769,1066686.0126883208,0.03255609630517607,1.7618549657047314e-05,0.1112470622214936,11.12470622214936
2021,610629,9.075639216703172,9.095762482954527,-0.020123266251355076,8739.770561000005,8917.42478763848,-177.65422663847494,-0.06101320968957911,0.020123266251355076,177.65422663847494,0.0004049458446229262,31561.024242514617,0.032225936009809775,5.074008759971623e-07,-0.02032710417264635,-2.032710417264635
2022,610629,9.044277020429393,9.124227172301081,-0.07995015187168875,8469.925742000005,9174.903657301826,-704.9779153018208,-0.24240674053261912,0.07995015187168875,704.9779153018208,0.006392026784306095,496993.86106330116,0.032503709517612,8.082944197958302e-06,-0.08323306918808407,-8.323306918808408
1980,610630,7.829625389137693,8.119362462667544,-0.28973707352985123,2513.98743,3358.8786517845724,-844.8912217845723,-0.8784751243318372,0.28973707352985123,844.8912217845723,0.08394757177764242,713841.1766486273,0.028671704073454384,9.290225307267965e-05,-0.3360761520532234,-33.60761520532234
1981,610630,7.463901425524465,7.92164822365646,-0.4577467981319945,1743.9386490000004,2756.310319706498,-1012.3716707064975,-1.387876154413061,0.4577467981319945,1012.3716707064975,0.2095321312000929,1024896.3996490651,0.028675150797528217,0.00023191242949822436,-0.5805087646213966,-58.050876462139655
